date,document_id,sentence_id,tokenized_sentence,filtered_tokenized_sentence
2013-01-11,46,11,장기 시장 금리 는 경기 전망 및 미국 재정 긴축 관련 협상 전개 등 에 따라 변동 하 면서 전월 말 대비 하락 하 였 다 .,장기 시장 금리 경기 전망 미국 재정 긴축 관련 협상 전개 변동 전월 말 대비 하락
2013-01-11,46,12,"금융통화위원회 는 앞 으로 해외 위험요인 및 이 에 따른 국내외 금융경제 상황 변화 를 면밀 하 게 점검 하 고 인플레이션 기대심리 를 낮추 도록 계속 노력 하 는 한편 , 저성장 지속 으로 성장 잠재력 이 훼손 되 지 않 도록 하 는 가운데 중기 적 시계 에서 소비자 물가 상승률 이 물가 안정 목표 범위 내 에서 유지 되 도록 통화정책 을 운용 해 나갈 것 이 다 .",금융통화위원회 앞 해외 위험요인 국내외 금융경제 상황 변화 면밀 점검 인플레이션 기대심리 계속 노력 한편 저성장 지속 성장 잠재력 훼손 가운데 중기 시계 소비자 물가 상승률 물가 안정 목표 범위 유지 통화정책 운용
2013-02-14,47,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 2 . 75 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2013-02-14,47,2,"세계 경제 를 보 면 , 미국 에서 는 완만 한 경기 회복세 가 이어졌 으나 유로지역 에서 는 경제 활동 이 부진 에서 벗어나 지 못하 였으며 신흥시장국 에서 는 경제 지표 의 개선 추세 가 지속 되 는 모습 을 나타내 었 다 .",세계 경제 미국 완만 경기 회복세 유로지역 경제 활동 부진 신흥시장국 경제 지표 개선 추세 지속 모습
2013-02-14,47,3,"앞 으로 세계 경제 는 완만 한 회복세 를 보일 것 으로 예상 되 나 유로지역 의 재정위기 , 미국 의 재정 긴축 등 과 관련 한 불확실성 이 사라지 지 않 고 성장 의 하방 위험 으로 남 아 있 다 .",앞 세계 경제 완만 회복세 예상 유로지역 재정위기 미국 재정 긴축 관련 불확실성 성장 하방 위험
2013-02-14,47,4,"국내 경제 를 보 면 , 수출 이 대체로 양호 한 가운데 투자 는 증가 하 였으나 소비 가 감소 하 여 성장세 가 미약 한 수준 을 지속 하 였 다 .",국내 경제 수출 대체로 양호 가운데 투자 증가 소비 감소 성장세 미약 수준 지속
2013-02-14,47,5,고용 면 에서 는 취업자수 가 고령 층 및 서비스업 중심 의 증가세 를 이 어 가 는 가운데 제조업 에서 도 증가 폭 이 확대 되 었 다 .,고용 면 취업자수 고령 서비스업 중심 증가세 가운데 제조업 증가 폭 확대
2013-02-14,47,6,앞 으로 국내 경제 는 유로지역 의 경제 활동 부진 등 에 따른 세계 경제 의 더딘 회복세 등 으로 마이너스 의 GDP 갭 이 상당기간 지속 될 것 으로 예상 된다 .,앞 국내 경제 유로지역 경제 활동 부진 세계 경제 더딘 회복세 마이너스 GDP 갭 상당기간 지속 예상
2013-02-14,47,7,1 월 중 소비자 물가 상승률 과 농산물 및 석유 류 제외 근원 인플레이션율 은 각각 1 . 5 % 및 1 . 2 % 로 전월 과 유사 하 게 낮 은 수준 을 지속 하 였 다 .,중 소비자 물가 상승률 농산물 석유 제외 근원 인플레이션율 각각 전월 유사 낮 수준 지속
2013-02-14,47,8,앞 으로 물가 상승률 은 수요 압력 약화 등 으로 당분간 낮 게 유지 될 것 으로 전망 된다 .,앞 물가 상승률 수요 압력 약화 당분간 낮 유지 전망
2013-02-14,47,9,"주택매매가격 은 수도권 에서 는 하락세 를 , 지방 에서 는 상승세 를 이 어 갔 다 .",주택매매가격 수도권 하락세 지방 상승세
2013-02-14,47,10,금융시장 에서 는 외국인 증권 투자자금 유출 등 으로 주가 가 하락 하 고 환율 이 상승 하 였 다 .,금융시장 외국인 증권 투자자금 유출 주가 하락 환율 상승
2013-02-14,47,11,장기 시장 금리 는 낮 은 수준 에서 비교적 좁 은 폭 의 등락 을 보였 다 .,장기 시장 금리 낮 수준 비교적 좁 폭 등락
2013-02-14,47,12,"금융통화위원회 는 앞 으로 해외 위험요인 및 우리나라 의 지정학 적 위험 과 이 에 따른 금융경제 상황 변화 를 면밀 하 게 점검 하 고 인플레이션 기대심리 를 낮추 도록 계속 노력 하 는 한편 , 저성장 지속 으로 성장 잠재력 이 훼손 되 지 않 도록 하 는 가운데 중기 적 시계 에서 소비자 물가 상승률 이 물가 안정 목표 범위 내 에서 유지 되 도록 통화정책 을 운용 해 나갈 것 이 다 .",금융통화위원회 앞 해외 위험요인 우리나라 지정학 위험 금융경제 상황 변화 면밀 점검 인플레이션 기대심리 계속 노력 한편 저성장 지속 성장 잠재력 훼손 가운데 중기 시계 소비자 물가 상승률 물가 안정 목표 범위 유지 통화정책 운용
2013-03-14,48,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 2 . 75 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2013-03-14,48,2,"세계 경제 를 보 면 , 미국 에서 는 완만 한 경기 회복세 가 지속 되 었 으나 유로지역 에서 는 경제 활동 이 부진 에서 벗어나 지 못하 였으며 신흥시장국 에서 는 성장세 가 이어지 는 모습 을 나타내 었 다 .",세계 경제 미국 완만 경기 회복세 지속 유로지역 경제 활동 부진 신흥시장국 성장세 모습
2013-03-14,48,3,"앞 으로 세계 경제 는 완만 한 회복세 를 지속 할 것 으로 예상 되 나 유로지역 의 재정위기 , 미국 의 재정 긴축 등 과 관련 한 불확실성 이 사라지 지 않 고 성장 의 하방 위험 으로 남 아 있 다 .",앞 세계 경제 완만 회복세 지속 예상 유로지역 재정위기 미국 재정 긴축 관련 불확실성 성장 하방 위험
2013-03-14,48,4,"국내 경제 를 보 면 , 수출 이 회복 기조 를 유지 하 고 건설 투자 가 소폭 증가 하 였으나 소비 및 설비 투자 는 일시적 요인 으로 감소 함 에 따라 미약 한 수준 의 성장세 를 지속 하 였 다 .",국내 경제 수출 회복 기조 유지 건설 투자 소폭 증가 소비 설비 투자 일시적 요인 감소 미약 수준 성장세 지속
2013-03-14,48,5,고용 면 에서 는 취업자수 증가 규모 가 설 연휴 등 에 따른 임시 ․ 일용직 의 감소 폭 확대 로 전월 보다 축소 되 었 다 .,고용 면 취업자수 증가 규모 설 연휴 임시 일용직 감소 폭 확대 전월 축소
2013-03-14,48,6,앞 으로 국내 경제 가 유로지역 의 경제 활동 부진 등 에 따른 세계 경제 의 더딘 회복세 등 으로 상당기간 마이너스 의 GDP 갭 을 나타낼 것 이 라는 전망 에 는 변화 가 없 다 .,앞 국내 경제 유로지역 경제 활동 부진 세계 경제 더딘 회복세 상당기간 마이너스 GDP 갭 전망 변화 없
2013-03-14,48,7,"2 월 중 소비자 물가 상승률 과 농산물 및 석유 류 제외 근원 인플레이션율 은 각각 1 . 4 %, 1 . 3 % 로 전월 과 유사 하 게 낮 은 수준 을 지속 하 였 다 .",중 소비자 물가 상승률 농산물 석유 제외 근원 인플레이션율 각각 전월 유사 낮 수준 지속
2013-03-14,48,8,"앞 으로 물가 상승률 은 수요 압력 약화 등 으로 비교적 낮 게 유지 될 것 으로 보이 나 , 제도 적 요인 에 의한 하락 효과 가 일부 소멸 되 면서 현 수준 보다 는 높 아 질 전망 이 다 .",앞 물가 상승률 수요 압력 약화 비교적 낮 유지 제도 요인 하락 효과 일부 소멸 수준 높 전망
2013-03-14,48,9,"주택매매가격 은 수도권 에서 는 하락세 를 , 지방 에서 는 완만 한 상승세 를 이 어 갔 다 .",주택매매가격 수도권 하락세 지방 완만 상승세
2013-03-14,48,10,금융시장 에서 는 주가 가 외국인 주식 투자자금 유입 과 국내 지정학 적 위험 증대 의 영향 이 교차 하 면서 소폭 의 등락 을 보였으며 장기 시장 금리 는 외국인 채권투자 자금 이 대규모 로 유입 된 데 주로 기인 하 여 하락 하 였 다 .,금융시장 주가 외국인 주식 투자자금 유입 국내 지정학 위험 증대 영향 교차 소폭 등락 장기 시장 금리 외국인 채권투자 자금 대규모 유입 주로 기인 하락
2013-03-14,48,11,환율 은 일정 범위 내 에서 등락 하 였으나 최근 지정학 적 위험 부각 등 으로 상승 하 였 다 .,환율 일정 범위 등락 최근 지정학 위험 부각 상승
2013-03-14,48,12,"금융통화위원회 는 앞 으로 해외 위험요인 및 우리나라 의 지정학 적 위험 과 이 에 따른 금융경제 상황 변화 를 면밀 하 게 점검 하 고 인플레이션 기대심리 를 낮추 도록 계속 노력 하 는 한편 , 저성장 지속 으로 성장 잠재력 이 훼손 되 지 않 도록 하 는 가운데 중기 적 시계 에서 소비자 물가 상승률 이 물가 안정 목표 범위 내 에서 유지 되 도록 통화정책 을 운용 해 나갈 것 이 다 .",금융통화위원회 앞 해외 위험요인 우리나라 지정학 위험 금융경제 상황 변화 면밀 점검 인플레이션 기대심리 계속 노력 한편 저성장 지속 성장 잠재력 훼손 가운데 중기 시계 소비자 물가 상승률 물가 안정 목표 범위 유지 통화정책 운용
2013-04-11,49,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 2 . 75 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2013-04-11,49,2,"세계 경제 를 보 면 , 미국 에서 는 완만 한 경기 회복세 가 이어졌 으나 유로지역 에서 는 경제 활동 이 계속 부진 하 였으며 신흥시장국 에서 는 중국 을 중심 으로 경제 지표 의 개선 추세 가 지속 되 었 다 .",세계 경제 미국 완만 경기 회복세 유로지역 경제 활동 계속 부진 신흥시장국 중국 중심 경제 지표 개선 추세 지속
2013-04-11,49,3,앞 으로 세계 경제 는 완만 한 회복세 를 지속 할 것 으로 예상 되 나 유로지역 의 경기 회복 지연 및 미국 의 재정 긴축 등 과 관련 한 불확실성 이 성장 의 하방 위험 으로 남 아 있 다 .,앞 세계 경제 완만 회복세 지속 예상 유로지역 경기 회복 지연 미국 재정 긴축 관련 불확실성 성장 하방 위험
2013-04-11,49,4,"국내 경제 를 보 면 , 수출 이 회복 기조 를 유지 하 고 투자 관련 지표 가 반등 하 였으나 소비 가 전월 에 이 어 감소 함 에 따라 성장세 는 미약 한 수준 을 지속 하 였 다 .",국내 경제 수출 회복 기조 유지 투자 관련 지표 반등 소비 전월 감소 성장세 미약 수준 지속
2013-04-11,49,5,고용 면 에서 는 취업자수 증가 규모 가 50 대 이상 연령 층 을 중심 으로 확대 되 었 다 .,고용 면 취업자수 증가 규모 이상 연령 중심 확대
2013-04-11,49,6,"앞 으로 국내 경제 가 세계 경제 의 더딘 회복세 , 엔화 약세 의 영향 등 으로 상당기간 마이너스 의 GDP 갭 을 나타낼 것 이 라는 전망 에 는 변화 가 없 다 .",앞 국내 경제 세계 경제 더딘 회복세 엔화 약세 영향 상당기간 마이너스 GDP 갭 전망 변화 없
2013-04-11,49,7,3 월 중 소비자 물가 상승률 은 농축수산물 가격 의 하락 등 으로 전월 의 1 . 4 % 에서 1 . 3 % 로 소폭 낮 아 진 반면 농산물 및 석유 류 제외 근원 인플레이션율 은 전월 의 1 . 3 % 에서 1 . 5 % 로 소폭 상승 하 였 다 .,중 소비자 물가 상승률 농축수산물 가격 하락 전월 소폭 낮 반면 농산물 석유 제외 근원 인플레이션율 전월 소폭 상승
2013-04-11,49,8,"앞 으로 물가 상승률 은 수요 압력 약화 등 으로 비교적 낮 게 유지 될 것 으로 보이 나 , 제도 적 요인 에 의한 하락 효과 의 일부 소멸 등 으로 현 수준 보다 는 높 아 질 전망 이 다 .",앞 물가 상승률 수요 압력 약화 비교적 낮 유지 제도 요인 하락 효과 일부 소멸 수준 높 전망
2013-04-11,49,9,"주택매매가격 은 수도권 에서 는 하락세 를 , 지방 에서 는 완만 한 상승세 를 이 어 갔 다 .",주택매매가격 수도권 하락세 지방 완만 상승세
2013-04-11,49,10,"금융시장 에서 는 유로지역 리스크 재 부각 , 국내 지정학 적 위험 증대 등 으로 외국인 증권 투자자금 이 유출 되 면서 주가 가 큰 폭 하락 하 고 환율 은 크 게 상승 하 였 다 .",금융시장 유로지역 리스크 부각 국내 지정학 위험 증대 외국인 증권 투자자금 유출 주가 큰 폭 하락 환율 크 상승
2013-04-11,49,11,장기 시장 금리 는 경기 회복세 둔화 우려 등 으로 하락세 를 지속 하 였 다 .,장기 시장 금리 경기 회복세 둔화 우려 하락세 지속
2013-04-11,49,12,"금융통화위원회 는 앞 으로 해외 위험요인 및 우리나라 지정학 적 위험 과 이 에 따른 금융경제 상황 변화 를 면밀 하 게 점검 하 고 인플레이션 기대심리 를 낮추 도록 계속 노력 하 는 한편 , 저성장 지속 으로 성장 잠재력 이 훼손 되 지 않 도록 하 는 가운데 중기 적 시계 에서 소비자 물가 상승률 이 물가 안정 목표 범위 내 에서 유지 되 도록 통화정책 을 운용 해 나갈 것 이 다 .",금융통화위원회 앞 해외 위험요인 우리나라 지정학 위험 금융경제 상황 변화 면밀 점검 인플레이션 기대심리 계속 노력 한편 저성장 지속 성장 잠재력 훼손 가운데 중기 시계 소비자 물가 상승률 물가 안정 목표 범위 유지 통화정책 운용
2013-05-09,50,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현재 의 2 . 75 % 에서 2 . 50 % 로 하향조정 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 현재 하향조정 통화정책 운용
2013-05-09,50,2,"세계 경제 를 보 면 , 미국 에서 는 완만 한 경기 회복세 가 이어졌 으나 유로지역 에서 는 경제 활동 의 부진 이 심화 되 었 으며 중국 등 신흥시장국 에서 는 경제 지표 의 개선 추세 가 당초 예상 에 미치 지 못하 였 다 .",세계 경제 미국 완만 경기 회복세 유로지역 경제 활동 부진 심화 중국 신흥시장국 경제 지표 개선 추세 당초 예상
2013-05-09,50,3,이 에 따라 유럽중앙은행 을 포함 한 일부 중앙은행 에서 는 정책금리 를 인하 하 였 다 .,유럽중앙은행 포함 일부 중앙은행 정책금리 인하
2013-05-09,50,4,앞 으로 세계 경제 는 완만 한 회복세 를 이 어 갈 것 으로 예상 되 나 유로지역 의 경기 부진 및 주요국 재정 건전화 추진 등 과 관련 한 불확실성 등 으로 성장 의 하방 위험 이 여전히 높 은 수준 으로 남 아 있 다 .,앞 세계 경제 완만 회복세 예상 유로지역 경기 부진 주요국 재정 건전화 추진 관련 불확실성 성장 하방 위험 여전히 높 수준
2013-05-09,50,5,"국내 경제 를 보 면 , 수출 이 완만 하 나마 회복세 를 유지 하 였으나 내수 관련 지표 가 개선 과 악화 를 반복 하 면서 성장세 가 계속 미약 하 였 다 .",국내 경제 수출 완만 회복세 유지 내수 관련 지표 개선 악화 반복 성장세 계속 미약
2013-05-09,50,6,고용 면 에서 는 취업자수 증가 규모 가 50 대 이상 연령 층 을 중심 으로 확대 되 었 다 .,고용 면 취업자수 증가 규모 이상 연령 중심 확대
2013-05-09,50,7,"앞 으로 국내 경제 가 세계 경제 의 더딘 회복세 , 엔화 약세 및 국내 지정학 적 위험 의 영향 등 으로 상당기간 마이너스 의 GDP 갭 을 나타낼 것 이 라는 전망 에 는 변화 가 없 다 .",앞 국내 경제 세계 경제 더딘 회복세 엔화 약세 국내 지정학 위험 영향 상당기간 마이너스 GDP 갭 전망 변화 없
2013-05-09,50,8,4 월 중 소비자 물가 상승률 은 전월 의 1 . 3 % 와 유사 한 1 . 2 % 를 기록 하 였으며 농산물 및 석유 류 제외 근원 인플레이션율 도 전월 의 1 . 5 % 와 비슷 한 1 . 4 % 를 나타냈 다 .,중 소비자 물가 상승률 전월 유사 기록 농산물 석유 제외 근원 인플레이션율 전월 비슷
2013-05-09,50,9,앞 으로 물가 상승률 은 공급측면 에서 특이 요인 이 발생 하 지 않 는 한 당분간 낮 게 유지 될 것 으로 전망 된다 .,앞 물가 상승률 공급측면 특이 요인 발생 당분간 낮 유지 전망
2013-05-09,50,10,주택매매가격 의 경우 수도권 에서 는 거래 가 증가 하 면서 하락세 가 둔화 되 었 으며 지방 에서 는 완만 한 상승세 가 이어졌 다 .,주택매매가격 경우 수도권 거래 증가 하락세 둔화 지방 완만 상승세
2013-05-09,50,11,금융시장 에서 는 주가 와 환율 이 국내 지정학 적 위험 및 기업 실적 악화 우려 와 이 에 따른 외국인 주식 투자자금 유출 상황 에 주로 영향 받 아 큰 폭 으로 변동 하 였 다 .,금융시장 주가 환율 국내 지정학 위험 기업 실적 악화 우려 외국인 주식 투자자금 유출 상황 주로 영향 큰 폭 변동
2013-05-09,50,12,장기 시장 금리 는 외국인 국채선물 투자 에 의해 크 게 영향 받 는 가운데 통화정책 및 경기 에 대한 기대 의 변화 등 에 따라 등락 하 였 다 .,장기 시장 금리 외국인 국채선물 투자 크 영향 가운데 통화정책 경기 기대 변화 등락
2013-05-09,50,13,"금융통화위원회 는 앞 으로 이번 금리 인하 와 추가경정예산 을 포함 한 정부 의 경제정책 효과 를 면밀 하 게 점검 하 면서 경제주체 들 의 심리 를 개선 하 고 인플레이션 기대심리 를 낮추 도록 노력 하 는 한편 , 저성장 지속 으로 성장 잠재력 이 훼손 되 지 않 도록 하 는 가운데 중기 적 시계 에서 소비자 물가 상승률 이 물가 안정 목표 범위 내 에서 유지 되 도록 통화정책 을 운용 해 나갈 것 이 다 .",금융통화위원회 앞 이번 금리 인하 추가경정예산 포함 정부 경제정책 효과 면밀 점검 경제주체 심리 개선 인플레이션 기대심리 노력 한편 저성장 지속 성장 잠재력 훼손 가운데 중기 시계 소비자 물가 상승률 물가 안정 목표 범위 유지 통화정책 운용
2013-06-13,51,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 2 . 50 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2013-06-13,51,2,"세계 경제 를 보 면 , 미국 에서 는 완만 한 경기 회복세 가 이어졌 으나 유로지역 에서 는 경제 활동 이 계속 부진 하 였으며 중국 등 신흥시장국 에서 는 성장세 가 당초 예상 보다 는 약간 낮 아 진 모습 을 나타내 었 다 .",세계 경제 미국 완만 경기 회복세 유로지역 경제 활동 계속 부진 중국 신흥시장국 성장세 당초 예상 약간 낮 모습
2013-06-13,51,3,앞 으로 세계 경제 는 완만 한 회복세 를 지속 할 것 으로 예상 되 나 미국 의 양적완화 조기 축소 가능성 및 주요국 재정 건전화 추진 등 과 관련 한 불확실성 이 성장 의 하방 위험 으로 남 아 있 다 .,앞 세계 경제 완만 회복세 지속 예상 미국 양적완화 조기 축소 가능성 주요국 재정 건전화 추진 관련 불확실성 성장 하방 위험
2013-06-13,51,4,"국내 경제 를 보 면 , 소비 및 설비 투자 가 감소 하 였으나 수출 이 호전 되 고 건설 투자 가 큰 폭 증가 하 면서 성장세 가 미약 하 나마 지속 되 었 다 .",국내 경제 소비 설비 투자 감소 수출 호전 건설 투자 큰 폭 증가 성장세 미약 지속
2013-06-13,51,5,고용 면 에서 는 취업자수 가 50 세 이상 연령 층 과 서비스업 을 중심 으로 늘어났으나 제조업 에서 의 증가세 둔화 등 으로 전월 보다 는 증가 규모 가 축소 되 었 다 .,고용 면 취업자수 이상 연령 서비스업 중심 제조업 증가세 둔화 전월 증가 규모 축소
2013-06-13,51,6,앞 으로 국내 경제 가 세계 경제 의 더딘 회복세 등 으로 상당기간 마이너스 의 GDP 갭 을 나타낼 것 이 라는 전망 에 는 변화 가 없 다 .,앞 국내 경제 세계 경제 더딘 회복세 상당기간 마이너스 GDP 갭 전망 변화 없
2013-06-13,51,7,5 월 중 소비자 물가 상승률 은 농산물 및 석유 류 가격 의 하락 등 으로 전월 의 1 . 2 % 에서 1 . 0 % 로 낮 아 진 반면 농산물 및 석유 류 제외 근원 인플레이션율 은 전월 의 1 . 4 % 에서 1 . 6 % 로 상승 하 였 다 .,중 소비자 물가 상승률 농산물 석유 가격 하락 전월 낮 반면 농산물 석유 제외 근원 인플레이션율 전월 상승
2013-06-13,51,8,앞 으로 물가 상승률 은 국제 유가 및 농산물 가격 의 변동 등 공급측면 에서 의 특이 요인 이 발생 하 지 않 는 한 당분간 낮 게 유지 될 것 으로 전망 된다 .,앞 물가 상승률 국제 유가 농산물 가격 변동 공급측면 특이 요인 발생 당분간 낮 유지 전망
2013-06-13,51,9,"주택매매가격 의 경우 수도권 에서 는 대체로 보합세 를 보였으며 , 지방 에서 는 소폭 의 오름세 를 이 어 갔 다 .",주택매매가격 경우 수도권 대체로 보합세 지방 소폭 오름세
2013-06-13,51,10,금융시장 에서 는 국제 금융시장 과 마찬가지 로 미국 양적완화 조기 축소 가능성 에 의해 주로 영향 받 으면서 주가 가 큰 폭 의 하락 으로 전환 하 였 다 .,금융시장 국제 금융시장 마찬가지 미국 양적완화 조기 축소 가능성 주로 영향 주가 큰 폭 하락 전환
2013-06-13,51,11,장기 시장 금리 는 크 게 올랐으며 환율 도 상당폭 상승 하 였 다 .,장기 시장 금리 크 환율 상당폭 상승
2013-06-13,51,12,"금융통화위원회 는 앞 으로 해외 위험요인 의 변화 추이 와 지난달 기준금리 인하 및 추가경정예산 을 포함 한 정부 경제정책 의 효과 를 면밀 하 게 점검 하 면서 , 저성장 지속 으로 성장 잠재력 이 훼손 되 지 않 도록 하 는 가운데 중기 적 시계 에서 소비자 물가 상승률 이 물가 안정 목표 범위 내 에서 유지 되 도록 통화정책 을 운용 해 나갈 것 이 다 .",금융통화위원회 앞 해외 위험요인 변화 추이 지난달 기준금리 인하 추가경정예산 포함 정부 경제정책 효과 면밀 점검 저성장 지속 성장 잠재력 훼손 가운데 중기 시계 소비자 물가 상승률 물가 안정 목표 범위 유지 통화정책 운용
2013-07-11,52,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 2 . 50 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2013-07-11,52,2,"세계 경제 를 보 면 , 미국 에서 는 완만 한 경기 회복세 가 지속 되 었 으나 유로지역 에서 는 경제 활동 의 부진 이 이어졌으며 중국 등 신흥시장국 에서 는 성장세 가 다소 둔화 되 는 모습 을 나타내 었 다 .",세계 경제 미국 완만 경기 회복세 지속 유로지역 경제 활동 부진 중국 신흥시장국 성장세 다소 둔화 모습
2013-07-11,52,3,"앞 으로 세계 경제 는 완만 한 회복세 를 지속 할 것 으로 예상 되 나 미국 의 양적완화 조기 축소 및 중국 의 성장세 둔화 가능성 , 주요국 재정 건전화 추진 등 과 관련 한 불확실성 이 성장 의 하방 위험 으로 남 아 있 다 .",앞 세계 경제 완만 회복세 지속 예상 미국 양적완화 조기 축소 중국 성장세 둔화 가능성 주요국 재정 건전화 추진 관련 불확실성 성장 하방 위험
2013-07-11,52,4,"국내 경제 를 보 면 , 내수 관련 지표 가 개선 과 악화 를 반복 하 는 가운데 수출 이 대체로 양호 하 여 성장세 가 미약 하 나마 지속 되 었 다 .",국내 경제 내수 관련 지표 개선 악화 반복 가운데 수출 대체로 양호 성장세 미약 지속
2013-07-11,52,5,고용 면 에서 는 취업자수 증가 규모 가 50 세 이상 연령 층 과 서비스업 을 중심 으로 확대 되 었 다 .,고용 면 취업자수 증가 규모 이상 연령 서비스업 중심 확대
2013-07-11,52,6,앞 으로 GDP 갭 은 세계 경제 의 더딘 회복세 등 으로 상당기간 마이너스 인 상태 를 유지 하 겠 으나 그 폭 은 점차 축소 될 것 으로 예상 된다 .,앞 GDP 갭 세계 경제 더딘 회복세 상당기간 마이너스 상태 유지 폭 점차 축소 예상
2013-07-11,52,7,6 월 중 소비자 물가 상승률 은 농축수산물 및 석유 류 가격 이 전월 에 이 어 하락 한 데 다 서비스 가격 등 도 낮 은 상승률 을 유지 함 에 따라 전월 과 동일 한 1 . 0 % 를 나타내 었 다 .,중 소비자 물가 상승률 농축수산물 석유 가격 전월 하락 서비스 가격 낮 상승률 유지 전월 동일
2013-07-11,52,8,농산물 및 석유 류 제외 근원 인플레이션율 은 축산물 가격 의 하락 폭 확대 등 으로 전월 의 1 . 6 % 에서 1 . 4 % 로 소폭 하락 하 였 다 .,농산물 석유 제외 근원 인플레이션율 축산물 가격 하락 폭 확대 전월 소폭 하락
2013-07-11,52,9,앞 으로 물가 상승률 은 전년 하반기 의 낮 은 상승률 에 따른 기저효과 등 으로 현재 보다 높 아 지 겠 으나 GDP 갭 이 마이너스 인 상태 를 유지 하 여 당분간 안정세 를 나타낼 것 으로 전망 된다 .,앞 물가 상승률 전년 하반기 낮 상승률 기저효과 현재 높 GDP 갭 마이너스 상태 유지 당분간 안정세 전망
2013-07-11,52,10,"주택매매가격 의 경우 수도권 에서 는 하락 하 였으며 , 지방 에서 는 소폭 의 오름세 를 이 어 갔 다 .",주택매매가격 경우 수도권 하락 지방 소폭 오름세
2013-07-11,52,11,금융시장 에서 는 미국 의 양적완화 조기 축소 가능성 등 으로 국제 금융시장 에서 와 같이 가격변수 의 변동성 이 확대 되 었 다 .,금융시장 미국 양적완화 조기 축소 가능성 국제 금융시장 같이 가격변수 변동성 확대
2013-07-11,52,12,주가 가 외국인 주식 투자자금 유출 등 으로 큰 폭 하락 하 였으며 장기 시장 금리 는 주요국 금리 와 함께 상승 하 였 다 .,주가 외국인 주식 투자자금 유출 큰 폭 하락 장기 시장 금리 주요국 금리 함께 상승
2013-07-11,52,13,환율 은 크 게 올랐 다가 상당폭 하락 하 였 다 .,환율 크 상당폭 하락
2013-07-11,52,14,"금융통화위원회 는 앞 으로 해외 위험요인 의 변화 추이 및 영향 과 지난 5 월 의 기준금리 인하 및 추가경정예산 을 포함 한 정부 경제정책 의 효과 를 면밀 하 게 점검 하 면서 , 저성장 지속 으로 성장 잠재력 이 훼손 되 지 않 도록 하 는 가운데 중기 적 시계 에서 소비자 물가 상승률 이 물가 안정 목표 범위 내 에서 유지 되 도록 통화정책 을 운용 해 나갈 것 이 다 .",금융통화위원회 앞 해외 위험요인 변화 추이 영향 기준금리 인하 추가경정예산 포함 정부 경제정책 효과 면밀 점검 저성장 지속 성장 잠재력 훼손 가운데 중기 시계 소비자 물가 상승률 물가 안정 목표 범위 유지 통화정책 운용
2013-08-08,53,1,금융통화위원회 는 다음 통화정책 방향 결정시 까지 한국은행 기준금리 를 현 수준 ( 2 . 50 %) 에서 유지 하 여 통화정책 을 운용 하 기 로 하 였 다 .,금융통화위원회 다음 통화정책 방향 결정시 한국은행 기준금리 수준 유지 통화정책 운용
2013-08-08,53,2,"세계 경제 를 보 면 , 미국 에서 는 완만 한 경기 회복세 가 지속 되 었 으나 유로지역 에서 는 경제 활동 의 부진 이 이어졌으며 중국 등 신흥시장국 에서 는 성장세 가 다소 둔화 되 는 모습 을 나타내 었 다 .",세계 경제 미국 완만 경기 회복세 지속 유로지역 경제 활동 부진 중국 신흥시장국 성장세 다소 둔화 모습
2013-08-08,53,3,"앞 으로 세계 경제 는 미국 경제 의 개선 등 에 힘입 어 완만 한 회복세 를 지속 할 것 으로 전망 되 나 , 미연준 의 출구전략 과 관련 한 글로벌 금융시장 여건 변화 및 중국 의 성장세 둔화 가능성 , 주요국 재정 건전화 추진 을 둘러싼 불확실성 이 성장 의 하방 위험 으로 남 아 있 다 .",앞 세계 경제 미국 경제 개선 완만 회복세 지속 전망 미연준 출구전략 관련 글로벌 금융시장 여건 변화 중국 성장세 둔화 가능성 주요국 재정 건전화 추진 불확실성 성장 하방 위험
